"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
1,153947042E0;-3,640228271E0;-4,637472153E0;-5,138415527E1;5,172126084E1
1,163990042E0;-3,548202515E0;-4,804964066E0;-5,103561401E1;5,138395974E1
1,174032042E0;-3,590225220E0;-4,417217255E0;-5,106924438E1;5,138549647E1
1,184074042E0;-3,812240601E0;-4,525377274E0;-5,076306152E1;5,110675722E1
1,194116042E0;-4,121978760E0;-4,396295547E0;-5,112423706E1;5,147820644E1
1,204159042E0;-3,983566284E0;-4,475147247E0;-5,135437012E1;5,170267956E1
1,214201042E0;-3,821884155E0;-4,405916214E0;-5,102462769E1;5,135690340E1
1,224243042E0;-3,977569580E0;-4,742280960E0;-5,165673828E1;5,202623279E1
1,234285042E0;-3,690658569E0;-4,357513428E0;-5,102734375E1;5,134587319E1
1,244328042E0;-3,822326660E0;-4,723964691E0;-5,114056396E1;5,150032336E1
1,254370042E0;-3,655105591E0;-4,450893402E0;-5,071371460E1;5,103970119E1
1,264412042E0;-3,729141235E0;-4,500226974E0;-5,088821411E1;5,122273785E1
1,274454042E0;-3,717575073E0;-4,229993820E0;-5,073223877E1;5,104383668E1
1,284497042E0;-3,664367676E0;-4,390853882E0;-5,074478149E1;5,106603604E1
1,294539042E0;-3,728942871E0;-4,398508072E0;-5,091217041E1;5,123769105E1
1,304581042E0;-3,604736328E0;-4,243986130E0;-5,086410522E1;5,116798552E1
1,314624042E0;-3,655319214E0;-4,427389145E0;-5,066070557E1;5,098499997E1
1,324666042E0;-3,843841553E0;-4,341827393E0;-5,106332397E1;5,139153275E1
1,334708042E0;-3,686584473E0;-4,380361557E0;-5,068823242E1;5,101054184E1
1,344750042E0;-3,666168213E0;-4,328311920E0;-5,099288940E1;5,130740535E1
1,354793042E0;-3,858489990E0;-4,543355942E0;-5,122875977E1;5,157437208E1
1,364835042E0;-3,768157959E0;-4,494318008E0;-5,092276001E1;5,125939324E1
1,374877042E0;-3,610107422E0;-4,459653854E0;-5,081127930E1;5,113421058E1
1,384919042E0;-3,685073853E0;-4,404411316E0;-5,074963379E1;5,107351504E1
1,394962042E0;-3,680206299E0;-4,518753052E0;-5,082684326E1;5,115985774E1
1,405004042E0;-3,533981323E0;-4,539079666E0;-5,096432495E1;5,128795849E1
1,415046042E0;-3,748321533E0;-4,324165344E0;-5,088635254E1;5,120712055E1
1,425088042E0;-3,712799072E0;-4,486099243E0;-5,099923706E1;5,133061605E1
1,435131042E0;-3,673370361E0;-4,197164536E0;-5,104916382E1;5,135296453E1
1,445173042E0;-3,675384521E0;-4,308069229E0;-5,105441284E1;5,136750902E1
1,455215042E0;-3,559677124E0;-4,273906708E0;-5,075665283E1;5,106050711E1
1,465257042E0;-3,784942627E0;-4,179050446E0;-5,087570190E1;5,118717904E1
1,475300042E0;-3,682571411E0;-4,041824341E0;-5,077731323E1;5,107086464E1
1,485342042E0;-3,810119629E0;-4,552782059E0;-5,084811401E1;5,119351067E1
1,495384042E0;-3,805725098E0;-4,292762756E0;-5,071459961E1;5,103804433E1
1,505426042E0;-3,884216309E0;-4,364377975E0;-5,088146973E1;5,121580706E1
1,515469042E0;-3,832168579E0;-4,142217636E0;-5,099945068E1;5,131069531E1
1,525511042E0;-3,868942261E0;-4,380456924E0;-5,112411499E1;5,145709135E1
1,535553042E0;-3,674438477E0;-4,309803009E0;-5,100741577E1;5,132087649E1
1,545596042E0;-3,822357178E0;-4,371805191E0;-5,084805298E1;5,117858524E1
1,555638042E0;-3,765426636E0;-4,432722092E0;-5,059500122E1;5,092820055E1
1,565680042E0;-3,755706787E0;-4,541120529E0;-5,085372925E1;5,119403176E1
1,575722042E0;-3,872726440E0;-4,603399277E0;-5,083120728E1;5,118594463E1
1,585764750E0;-3,734573364E0;-4,423980713E0;-5,076895142E1;5,109799479E1
1,595806750E0;-3,808609009E0;-4,440771103E0;-5,083865356E1;5,117415995E1
1,605848750E0;-3,780593872E0;-4,667274475E0;-5,087796021E1;5,123127146E1
1,615890750E0;-4,069000244E0;-4,388137817E0;-5,032400513E1;5,067857544E1
1,625933750E0;-3,828170776E0;-4,432371140E0;-5,116976929E1;5,150384543E1
1,635975750E0;-3,835784912E0;-4,344751358E0;-5,093737793E1;5,126603730E1
1,646017750E0;-3,909912109E0;-4,347835541E0;-5,078692627E1;5,112243115E1
1,656059750E0;-3,848449707E0;-4,156339645E0;-5,045074463E1;5,076773934E1
1,666102750E0;-3,886779785E0;-4,190553665E0;-5,040829468E1;5,073129182E1
1,676144750E0;-3,798873901E0;-4,369478226E0;-5,107324219E1;5,140038765E1
1,686186750E0;-3,850860596E0;-4,486061096E0;-5,105337524E1;5,139456192E1
1,696228750E0;-4,007736206E0;-4,404045105E0;-5,096337891E1;5,131007262E1
1,706271750E0;-3,900177002E0;-4,418853760E0;-5,107824707E1;5,141716613E1
1,716313750E0;-3,913269043E0;-4,262964249E0;-5,073779297E1;5,106672277E1
1,726355750E0;-4,101501465E0;-4,413610458E0;-5,073110962E1;5,108764777E1
1,736397750E0;-3,917480469E0;-4,412385941E0;-5,071212769E1;5,105424270E1
1,746440750E0;-4,026763916E0;-4,361692429E0;-5,071853638E1;5,106475419E1
1,756482750E0;-4,201568604E0;-4,174421310E0;-5,058364868E1;5,092921054E1
1,766524750E0;-4,103256226E0;-4,036413193E0;-5,073828125E1;5,106371047E1
1,776567750E0;-4,363510132E0;-4,029478073E0;-5,080313110E1;5,114914510E1
1,786609750E0;-4,223800659E0;-4,179586411E0;-5,094821167E1;5,129356399E1
1,796651750E0;-4,372985840E0;-4,374805450E0;-5,055325317E1;5,093027915E1
1,806693750E0;-3,977005005E0;-4,378330231E0;-5,079315186E1;5,113639232E1
1,816736750E0;-4,123031616E0;-4,335504532E0;-5,037179565E1;5,072586901E1
1,826778750E0;-4,124160767E0;-4,248968124E0;-5,062359619E1;5,096872495E1
1,836820750E0;-4,087493896E0;-4,256704330E0;-5,054364014E1;5,088699929E1
1,846862750E0;-4,150833130E0;-4,258054733E0;-5,084674072E1;5,119327581E1
1,856905750E0;-3,967483521E0;-4,136234283E0;-5,046450806E1;5,078893514E1
1,866947750E0;-4,006240845E0;-4,195943832E0;-5,052719116E1;5,085914821E1
1,876989750E0;-4,176727295E0;-3,997751236E0;-5,094937134E1;5,127636400E1
1,887031750E0;-4,234954834E0;-4,206918716E0;-5,119161987E1;5,153848031E1
1,897074750E0;-4,286239624E0;-4,136636734E0;-5,104257202E1;5,138898493E1
1,907116750E0;-4,192947388E0;-3,987321854E0;-5,063159180E1;5,096113844E1
1,917158750E0;-4,069458008E0;-3,892953873E0;-5,054895020E1;5,086169427E1
1,927200750E0;-3,955642700E0;-3,957723618E0;-5,021911621E1;5,052989529E1
1,937243750E0;-3,995071411E0;-3,915126801E0;-5,026452637E1;5,057481018E1
