"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
1,073754292E0;-1,819390869E1;-3,438578796E1;-6,893725586E1;7,915646514E1
1,083796292E0;-1,803343201E1;-3,413648224E1;-6,868997192E1;7,879604262E1
1,093838292E0;-1,795196533E1;-3,418171692E1;-6,880435181E1;7,889677850E1
1,103880292E0;-1,795068359E1;-3,427360535E1;-6,922653198E1;7,930460135E1
1,113923292E0;-1,790797424E1;-3,380019379E1;-6,916567993E1;7,903821811E1
1,123965292E0;-1,774798584E1;-3,383529663E1;-6,895858765E1;7,883593793E1
1,134007292E0;-1,762310791E1;-3,386349487E1;-6,883428955E1;7,871130564E1
1,144049292E0;-1,791874695E1;-3,372615814E1;-6,900555420E1;7,886888959E1
1,154092292E0;-1,786744690E1;-3,361295319E1;-6,888034058E1;7,869928588E1
1,164134292E0;-1,799868774E1;-3,342068481E1;-6,911480713E1;7,885272030E1
1,174176292E0;-1,784327698E1;-3,316254425E1;-6,891452026E1;7,853246448E1
1,184218292E0;-1,780897522E1;-3,324960327E1;-6,891464233E1;7,856159141E1
1,194261292E0;-1,781942749E1;-3,304598999E1;-6,906710815E1;7,861192581E1
1,204303292E0;-1,788728333E1;-3,316971588E1;-6,941104126E1;7,898150166E1
1,214345292E0;-1,805783081E1;-3,313547516E1;-6,947045898E1;7,905814088E1
1,224387292E0;-1,769920349E1;-3,308944702E1;-6,905941772E1;7,859628798E1
1,234429292E0;-1,771432495E1;-3,311248016E1;-6,916619873E1;7,870321911E1
1,244472292E0;-1,777767944E1;-3,316886902E1;-6,944506836E1;7,898631070E1
1,254514292E0;-1,778460693E1;-3,295971680E1;-6,930187988E1;7,877427074E1
1,264556292E0;-1,761099243E1;-3,261826324E1;-6,936645508E1;7,864987757E1
1,274598292E0;-1,755444336E1;-3,277302551E1;-6,935702515E1;7,869324380E1
1,284640292E0;-1,736524963E1;-3,240896606E1;-6,946563721E1;7,859623228E1
1,294683292E0;-1,768052673E1;-3,273054504E1;-6,959255981E1;7,891143128E1
1,304725292E0;-1,767990112E1;-3,250174713E1;-6,923483276E1;7,850098431E1
1,314767292E0;-1,778482056E1;-3,231499481E1;-6,975677490E1;7,890859507E1
1,324809292E0;-1,773300171E1;-3,219555664E1;-6,981829834E1;7,890252214E1
1,334852292E0;-1,771437073E1;-3,211833954E1;-6,979745483E1;7,884840751E1
1,344894292E0;-1,776948547E1;-3,209096527E1;-6,965460205E1;7,872323833E1
1,354936292E0;-1,723454285E1;-3,162346077E1;-6,926739502E1;7,807076758E1
1,364978292E0;-1,737939453E1;-3,176009560E1;-6,985876465E1;7,868286996E1
1,375020292E0;-1,752726746E1;-3,147055626E1;-7,000656128E1;7,873067787E1
1,385063292E0;-1,766461182E1;-3,129599571E1;-7,026550293E1;7,892223236E1
1,395105292E0;-1,738447571E1;-3,109478951E1;-7,027859497E1;7,879204808E1
1,405147292E0;-1,712625122E1;-3,099479866E1;-7,000042725E1;7,844772680E1
1,415189292E0;-1,715188599E1;-3,099538994E1;-6,986370850E1;7,833159742E1
1,425232292E0;-1,737971497E1;-3,115248299E1;-7,003601074E1;7,859754760E1
1,435274292E0;-1,707118225E1;-3,092800713E1;-6,955599976E1;7,801284503E1
1,445316292E0;-1,714982605E1;-3,112601662E1;-6,970242310E1;7,823920519E1
1,455358292E0;-1,759510803E1;-3,124936104E1;-6,963766479E1;7,832952668E1
1,465400292E0;-1,734854126E1;-3,121381950E1;-6,974121094E1;7,835247868E1
1,475443292E0;-1,711499023E1;-3,138499641E1;-6,972430420E1;7,835444778E1
1,485485292E0;-1,732052612E1;-3,145359230E1;-6,998989868E1;7,866330155E1
1,495527292E0;-1,719555664E1;-3,159779930E1;-6,983587646E1;7,855671665E1
1,505569292E0;-1,725030518E1;-3,126234627E1;-6,968344116E1;7,829871835E1
1,515612292E0;-1,725090027E1;-3,120550728E1;-6,964013672E1;7,823762450E1
1,525654292E0;-1,701451111E1;-3,141486549E1;-6,975112915E1;7,836840805E1
1,535696292E0;-1,691740417E1;-3,110981178E1;-6,994519043E1;7,839865189E1
1,545738292E0;-1,697717285E1;-3,105771446E1;-7,034320068E1;7,874625012E1
1,555780292E0;-1,694703674E1;-3,091520500E1;-7,029675293E1;7,864213519E1
1,565823292E0;-1,671539307E1;-3,079373360E1;-7,017437744E1;7,843533415E1
1,575865292E0;-1,679606628E1;-3,061744118E1;-6,999658203E1;7,822440184E1
1,585907292E0;-1,699736023E1;-3,071159554E1;-6,970104980E1;7,804068618E1
1,595949292E0;-1,669291687E1;-3,071042824E1;-6,960507202E1;7,788870218E1
1,605992292E0;-1,641189575E1;-3,042531776E1;-6,973394775E1;7,783234387E1
1,616034292E0;-1,670559692E1;-3,063103676E1;-6,985479736E1;7,808348158E1
1,626076292E0;-1,668626404E1;-3,063318062E1;-6,998538208E1;7,819703874E1
1,636118292E0;-1,684855652E1;-3,080992317E1;-7,007308960E1;7,837960901E1
1,646160292E0;-1,656590271E1;-3,064472008E1;-6,988113403E1;7,808265425E1
1,656203292E0;-1,655415344E1;-3,095798302E1;-6,994381714E1;7,825965924E1
1,666245292E0;-1,662316895E1;-3,093805885E1;-6,968103027E1;7,803165519E1
1,676287292E0;-1,653268433E1;-3,093692970E1;-6,973245239E1;7,805791560E1
1,686329292E0;-1,656269836E1;-3,083467293E1;-7,001687622E1;7,827811308E1
1,696372292E0;-1,686672974E1;-3,085265160E1;-7,006243896E1;7,839080326E1
1,706414292E0;-1,666601562E1;-3,063656807E1;-6,984503174E1;7,806845610E1
1,716456292E0;-1,659082031E1;-3,047860146E1;-6,966824341E1;7,783228511E1
1,726498292E0;-1,684022522E1;-3,052972603E1;-6,971774292E1;7,795011889E1
1,736540292E0;-1,656343079E1;-3,044429588E1;-7,000613403E1;7,811569108E1
1,746583292E0;-1,655296326E1;-3,075300789E1;-7,017504883E1;7,838549333E1
1,756625292E0;-1,648344421E1;-3,073961449E1;-7,026843262E1;7,844922214E1
1,766667292E0;-1,662138367E1;-3,078930092E1;-7,004492188E1;7,829778111E1
1,776709292E0;-1,652035522E1;-3,069156456E1;-7,011993408E1;7,830516859E1
1,786752292E0;-1,668588257E1;-3,066887856E1;-6,992047119E1;7,815286994E1
1,796794292E0;-1,684771729E1;-3,059550667E1;-6,966235352E1;7,792800590E1
1,806835750E0;-1,681019592E1;-3,074364662E1;-6,973461914E1;7,804275496E1
1,816877750E0;-1,687223816E1;-3,068908119E1;-6,976080322E1;7,805806679E1
1,826919750E0;-1,666438293E1;-3,106926918E1;-7,004330444E1;7,841597824E1
1,836962750E0;-1,678871155E1;-3,078435707E1;-6,970431519E1;7,802710447E1
1,847004750E0;-1,677946472E1;-3,080289650E1;-7,011712646E1;7,840140492E1
1,857046750E0;-1,664717102E1;-3,048483086E1;-6,994763184E1;7,809689120E1
1,867088750E0;-1,669586182E1;-3,058571815E1;-7,002426147E1;7,821531277E1
1,877131750E0;-1,649229431E1;-3,032980919E1;-7,004196167E1;7,808821609E1
1,887173750E0;-1,684925842E1;-3,054073524E1;-7,018521118E1;7,837472735E1
1,897215750E0;-1,670867920E1;-3,059232903E1;-7,025750732E1;7,842950906E1
1,907257750E0;-1,653517151E1;-3,060240746E1;-7,033065796E1;7,846222459E1
1,917299750E0;-1,667506409E1;-3,060597420E1;-7,016900635E1;7,834840694E1
1,927342750E0;-1,680677795E1;-3,059414101E1;-7,019696045E1;7,839695469E1
1,937384750E0;-1,659014893E1;-3,044988060E1;-7,015905762E1;7,826060079E1
1,947426750E0;-1,653045654E1;-3,040397453E1;-6,985244751E1;7,795525694E1
1,957468750E0;-1,672857666E1;-3,067941093E1;-6,997485352E1;7,821477902E1
1,967511750E0;-1,691841125E1;-3,060720253E1;-7,028219604E1;7,850236026E1
1,977553750E0;-1,677033997E1;-3,049073601E1;-7,037893677E1;7,851193556E1
1,987595750E0;-1,675056458E1;-3,048108864E1;-7,001022339E1;7,817358606E1
1,997637750E0;-1,682231140E1;-3,034252739E1;-7,013580322E1;7,824761992E1
2,007679750E0;-1,662350464E1;-3,050214195E1;-7,007913208E1;7,821640700E1
2,017722750E0;-1,678442383E1;-3,034457588E1;-6,986596680E1;7,799848386E1
2,027764750E0;-1,667961121E1;-3,066773415E1;-7,015899658E1;7,836455927E1
2,037806750E0;-1,625512695E1;-3,040442467E1;-6,985211182E1;7,789721251E1
2,047848750E0;-1,667613220E1;-3,054700661E1;-6,983364868E1;7,802532593E1
2,057891750E0;-1,680247498E1;-3,066144371E1;-6,999081421E1;7,823785126E1
2,067933750E0;-1,680319214E1;-3,070160103E1;-7,006689453E1;7,832180591E1
2,077975750E0;-1,687805176E1;-3,074004555E1;-7,022366333E1;7,849319667E1
2,088017750E0;-1,670321655E1;-3,066714287E1;-7,003775024E1;7,826083027E1
2,098059750E0;-1,679617310E1;-3,063612175E1;-7,006192017E1;7,829020401E1
2,108102750E0;-1,676170349E1;-3,061095238E1;-6,988391113E1;7,811367450E1
2,118144750E0;-1,682041931E1;-3,056117439E1;-6,973834229E1;7,797658797E1
2,128186750E0;-1,658215332E1;-3,059942436E1;-6,974780273E1;7,794901261E1
2,138228750E0;-1,664369202E1;-3,061034203E1;-6,999075317E1;7,818382859E1
2,148271750E0;-1,672059631E1;-3,083591652E1;-7,008291626E1;7,837121436E1
2,158313750E0;-1,683317566E1;-3,072688103E1;-7,009606934E1;7,836425178E1
2,168355750E0;-1,662945557E1;-3,025463676E1;-7,021475220E1;7,824316752E1
2,178397750E0;-1,660359192E1;-3,023828697E1;-7,007421875E1;7,810524564E1
2,188439750E0;-1,702589417E1;-3,045825386E1;-7,035339355E1;7,853143501E1
2,198482750E0;-1,693374634E1;-3,035015297E1;-7,052175903E1;7,862062101E1
2,208524750E0;-1,715051270E1;-3,027323341E1;-7,046673584E1;7,858860991E1
2,218566750E0;-1,704838562E1;-3,047607994E1;-7,054678345E1;7,871650116E1
